uniprot_id,entry_version,protein_name,full_name,protein_existence,location,evidence,antibodies
Q9NUP9,184,LIN7C_HUMAN,Protein lin-7 homolog C,Experimental evidence at protein level,"Cell membrane;Basolateral cell membrane;Cell junction;Postsynaptic density membrane;Cell junction,tight junction",ECO:0000269;ECO:0000269;ECO:0000250;ECO:0000250;ECO:0000250,51118
Q9NUQ2,170,PLCE_HUMAN,1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon,Experimental evidence at protein level,Endoplasmic reticulum membrane;Nucleus envelope;Mitochondrion,ECO:0000269;ECO:0000269;ECO:0000269,"10644,10676,10950,11646"
Q9NUQ3,155,TXLNG_HUMAN,Gamma-taxilin,Experimental evidence at protein level,"Nucleus membrane;Cytoplasm,cytosol",ECO:0000269;ECO:0000250,"297,841"
Q9NUQ6,146,SPS2L_HUMAN,SPATS2-like protein,Experimental evidence at protein level,"Cytoplasm;Nucleus,nucleolus",ECO:0000269;ECO:0000269,"53965,55427,66310"
Q9NUQ7,142,UFSP2_HUMAN,Ufm1-specific protease 2,Experimental evidence at protein level,Cytoplasm;Endoplasmic reticulum;Nucleus,ECO:0000250;ECO:0000250;ECO:0000250,"30984,39985,43298,68574"
Q9NUQ8,168,ABCF3_HUMAN,ATP-binding cassette sub-family F member 3,Experimental evidence at protein level,,,"36332,70204"
Q9NUQ9,156,CYRIB_HUMAN,CYFIP-related Rac1 interactor B,Experimental evidence at protein level,Membrane;Mitochondrion,ECO:0000305;ECO:0000269,9076
Q9NUR3,128,TM74B_HUMAN,Transmembrane protein 74B,Experimental evidence at transcript level,Membrane,ECO:0000305,45213
Q9NUS5,137,AP5S1_HUMAN,AP-5 complex subunit sigma-1,Experimental evidence at protein level,"Cytoplasm,cytosol;Late endosome membrane;Lysosome membrane",ECO:0000269;ECO:0000305;ECO:0000305,"43533,48244,69235"
Q9NUT2,199,MITOS_HUMAN,Mitochondrial potassium channel ATP-binding subunit,Experimental evidence at protein level,Mitochondrion inner membrane,ECO:0000269,"45187,62946"
Q9NUU6,126,OTULL_HUMAN,Inactive ubiquitin thioesterase OTULINL,Experimental evidence at protein level,Cytoplasm;Endoplasmic reticulum membrane;Nucleus envelope,ECO:0000269;ECO:0000269;ECO:0000269,"29076,46638,63506"
Q9NUU7,186,DD19A_HUMAN,ATP-dependent RNA helicase DDX19A,Experimental evidence at protein level,"Cytoplasm;Nucleus,nucleoplasm",ECO:0000250;ECO:0000250,"45252,66668"
Q9NUV7,164,SPTC3_HUMAN,Serine palmitoyltransferase 3,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000305,"44247,48079,62197"
Q9NUV9,148,GIMA4_HUMAN,GTPase IMAP family member 4,Experimental evidence at protein level,"Cytoplasm,cytosol",ECO:0000269,"19135,19137,27198"
Q9NUW8,176,TYDP1_HUMAN,Tyrosyl-DNA phosphodiesterase 1,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"71317,74406"
Q9NUX5,195,POTE1_HUMAN,Protection of telomeres protein 1,Experimental evidence at protein level,"Nucleus;Chromosome,telomere",ECO:0000269;ECO:0000269,"29484,42962,51625,65823,68538,78046"
Q9NUY8,157,TBC23_HUMAN,TBC1 domain family member 23,Experimental evidence at protein level,"Golgi apparatus,trans-Golgi network;Cytoplasmic vesicle",ECO:0000269;ECO:0000269,"38151,38152"
Q9NUZ1,163,ACOXL_HUMAN,Acyl-coenzyme A oxidase-like protein,Experimental evidence at transcript level,,,"35392,35393,67306"
Q9NV06,162,DCA13_HUMAN,DDB1- and CUL4-associated factor 13,Experimental evidence at protein level,"Nucleus,nucleolus",ECO:0000269,44504
Q9NV12,132,TM140_HUMAN,Transmembrane protein 140,Experimental evidence at protein level,Membrane,ECO:0000305,"16871,79332"
Q9NV23,145,SAST_HUMAN,"S-acyl fatty acid synthase thioesterase, medium chain",Experimental evidence at protein level,"Cytoplasm,cytosol",ECO:0000250,"37947,37948"
Q9NV29,126,TM100_HUMAN,Transmembrane protein 100,Experimental evidence at protein level,"Cell membrane;Membrane;Perikaryon;Cytoplasm,perinuclear region;Endoplasmic reticulum",ECO:0000305,"55936,75066"
Q9NV31,179,IMP3_HUMAN,U3 small nucleolar ribonucleoprotein protein IMP3,Experimental evidence at protein level,"Nucleus,nucleolus",ECO:0000269,"48356,60955,61177,77989,78499"
Q9NV35,157,NUD15_HUMAN,Nucleotide triphosphate diphosphatase NUDT15,Experimental evidence at protein level,,,"38968,38969"
Q9NV56,170,MRGBP_HUMAN,MRG/MORF4L-binding protein,Experimental evidence at protein level,Nucleus,,17012
Q9NV58,190,RN19A_HUMAN,E3 ubiquitin-protein ligase RNF19A,Experimental evidence at protein level,"Membrane;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",ECO:0000305;ECO:0000269,"11455,23652,24813"
Q9NV64,138,TM39A_HUMAN,Transmembrane protein 39A,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"39140,62176"
Q9NV66,153,TYW1_HUMAN,S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1,Experimental evidence at transcript level,,,"13568,14118,15535,43136,47029,47052,52097,77871,78101"
Q9NV70,183,EXOC1_HUMAN,Exocyst complex component 1,Experimental evidence at protein level,"Midbody,Midbody ring;Cytoplasm;Cytoplasm,perinuclear region;Cell membrane",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"37706,37707,44873"
Q9NV72,172,ZN701_HUMAN,Zinc finger protein 701,Experimental evidence at protein level,Nucleus,ECO:0000305,5532
Q9NV79,156,PCMD2_HUMAN,Protein-L-isoaspartate O-methyltransferase domain-containing protein 2,Experimental evidence at protein level,Cytoplasm,ECO:0000250,"6962,29089,57849,75342"
Q9NV88,149,INT9_HUMAN,Integrator complex subunit 9,Experimental evidence at protein level,Nucleus,ECO:0000269,"44419,51615,55737,66196,66822,69345,77199"
Q9NV92,161,NFIP2_HUMAN,NEDD4 family-interacting protein 2,Experimental evidence at protein level,"Endosome membrane;Golgi apparatus membrane;Endosome,multivesicular body membrane",ECO:0000269;ECO:0000269;ECO:0000269,9160
Q9NV96,151,CC50A_HUMAN,Cell cycle control protein 50A,Experimental evidence at protein level,"Membrane;Cell membrane;Golgi apparatus;Cytoplasmic vesicle,secretory vesicle membrane;Apical cell membrane",ECO:0000250;ECO:0000250;ECO:0000250,"14561,19455,57144"
Q9NVA1,164,UQCC1_HUMAN,Ubiquinol-cytochrome-c reductase complex assembly factor 1,Experimental evidence at protein level,Mitochondrion inner membrane;Cytoplasmic vesicle,ECO:0000269;ECO:0000250,34875
Q9NVA2,181,SEP11_HUMAN,Septin-11,Experimental evidence at protein level,"Cytoplasm,cytoskeleton;Synapse;Cell projection,dendritic spine;Cell projection,axon",ECO:0000250,"3459,5665,71707"
Q9NVA4,129,T184C_HUMAN,Transmembrane protein 184C,Experimental evidence at protein level,Membrane,ECO:0000305,"54013,76670"
Q9NVC3,156,S38A7_HUMAN,Sodium-coupled neutral amino acid transporter 7,Experimental evidence at protein level,"Lysosome membrane;Cell projection,axon",ECO:0000269;ECO:0000250,"41777,42183,49428"
Q9NVC6,174,MED17_HUMAN,Mediator of RNA polymerase II transcription subunit 17,Experimental evidence at protein level,Nucleus,ECO:0000305,"31163,46619,64236,72258,72307"
Q9NVD3,170,SETD4_HUMAN,SET domain-containing protein 4,Experimental evidence at protein level,"Cytoplasm,cytosol;Nucleus",ECO:0000269;ECO:0000269,"24073,35405"
Q9NVD7,191,PARVA_HUMAN,Alpha-parvin,Experimental evidence at protein level,"Cell junction,focal adhesion;Cell membrane;Cytoplasm,cytoskeleton;Cytoplasm,myofibril,sarcomere,Z line",ECO:0000250,5964
Q9NVE4,123,CCD87_HUMAN,Coiled-coil domain-containing protein 87,Experimental evidence at protein level,,,"39727,53514,79508"
Q9NVE5,161,UBP40_HUMAN,Ubiquitin carboxyl-terminal hydrolase 40,Experimental evidence at protein level,,,"2705,5821,76012"
Q9NVE7,175,PANK4_HUMAN,4'-phosphopantetheine phosphatase,Experimental evidence at protein level,Cytoplasm,ECO:0000250,"11723,12036,27961"
Q9NVF7,159,FBX28_HUMAN,F-box only protein 28,Experimental evidence at protein level,"Chromosome,centromere,kinetochore",ECO:0000269,"3026,3289,30626,53735"
Q9NVF9,162,EKI2_HUMAN,Ethanolamine kinase 2,Experimental evidence at protein level,,,57167
Q9NVG8,149,TBC13_HUMAN,TBC1 domain family member 13,Experimental evidence at protein level,Membrane;Cytoplasm,ECO:0000250;ECO:0000250,"45865,75988"
Q9NVH0,166,EXD2_HUMAN,Exonuclease 3'-5' domain-containing protein 2,Experimental evidence at protein level,Mitochondrion outer membrane;Mitochondrion matrix;Nucleus;Chromosome,ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"2541,2906,5848"
Q9NVH1,167,DJC11_HUMAN,DnaJ homolog subfamily C member 11,Experimental evidence at protein level,Mitochondrion,ECO:0000269,"23707,28705,53659"
Q9NVH2,165,INT7_HUMAN,Integrator complex subunit 7,Experimental evidence at protein level,Nucleus;Chromosome;Cytoplasm,ECO:0000269;ECO:0000269;ECO:0000269,"48769,57439,61994,72611,76118"
Q9NVH6,175,TMLH_HUMAN,"Trimethyllysine dioxygenase, mitochondrial",Experimental evidence at protein level,Mitochondrion matrix,ECO:0000269,"34589,40331"
Q9NVI1,168,FANCI_HUMAN,Fanconi anemia group I protein,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"39972,40379,66484"
Q9NVI7,190,ATD3A_HUMAN,ATPase family AAA domain-containing protein 3A,Experimental evidence at protein level,"Mitochondrion inner membrane;Mitochondrion matrix,mitochondrion nucleoid",ECO:0000269;ECO:0000269,"58968,64867,65305,72584"
Q9NVJ2,187,ARL8B_HUMAN,ADP-ribosylation factor-like protein 8B,Experimental evidence at protein level,"Late endosome membrane;Lysosome membrane;Cytoplasm,cytoskeleton,spindle;Cell projection,axon;Synapse;Cytolytic granule membrane",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000250;ECO:0000250;ECO:0000269,"38757,38759,40515,45924,59162"
Q9NVK5,142,FGOP2_HUMAN,FGFR1 oncogene partner 2,Experimental evidence at protein level,Cytoplasm,ECO:0000250,"38308,38696"
Q9NVL8,117,CC198_HUMAN,Uncharacterized protein CCDC198,Experimental evidence at protein level,,,"630,29202,76363"
Q9NVM1,148,EVA1B_HUMAN,Protein eva-1 homolog B,Experimental evidence at protein level,Membrane,ECO:0000305,"41928,43537,78397"
Q9NVM4,174,ANM7_HUMAN,Protein arginine N-methyltransferase 7,Experimental evidence at protein level,"Cytoplasm,cytosol;Nucleus",ECO:0000269;ECO:0000269,"40874,44241,70629"
Q9NVM6,171,DJC17_HUMAN,DnaJ homolog subfamily C member 17,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000250;ECO:0000250,"40914,41187"
Q9NVM9,145,INT13_HUMAN,Integrator complex subunit 13,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"39543,40109,61533,73020"
Q9NVN3,151,RIC8B_HUMAN,Synembryn-B,Experimental evidence at protein level,"Cytoplasm,cell cortex",ECO:0000269,"39970,42746,48181,70377"
Q9NVN8,174,GNL3L_HUMAN,Guanine nucleotide-binding protein-like 3-like protein,Experimental evidence at protein level,"Nucleus,nucleolus",ECO:0000269,"36314,36315"
Q9NVP1,196,DDX18_HUMAN,ATP-dependent RNA helicase DDX18,Experimental evidence at protein level,"Nucleus,nucleolus;Chromosome",ECO:0000269;ECO:0000269,"35400,41056"
Q9NVP2,170,ASF1B_HUMAN,Histone chaperone ASF1B,Experimental evidence at protein level,"Nucleus;Cytoplasm,cytosol",ECO:0000269;ECO:0000269,"54036,67325,69385"
Q9NVP4,164,DZAN1_HUMAN,Double zinc ribbon and ankyrin repeat-containing protein 1,Experimental evidence at protein level,,,"59478,64255"
Q9NVQ4,151,FAIM1_HUMAN,Fas apoptotic inhibitory molecule 1,Experimental evidence at protein level,Cytoplasm,ECO:0000250,"42440,52209,74881"
Q9NVR0,155,KLH11_HUMAN,Kelch-like protein 11,Experimental evidence at protein level,,,"23021,23025,52403,54269,75504"
Q9NVR2,160,INT10_HUMAN,Integrator complex subunit 10,Experimental evidence at protein level,Nucleus,ECO:0000269,"39129,50570"
Q9NVR5,157,KTU_HUMAN,Protein kintoun,Experimental evidence at protein level,Cytoplasm;Dynein axonemal particle,ECO:0000255;ECO:0000269;ECO:0000250,"2894,4113"
Q9NVR7,158,TBCC1_HUMAN,TBCC domain-containing protein 1,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cytoplasm,cytoskeleton,spindle pole",ECO:0000269;ECO:0000269,"71249,74548"
Q9NVS2,170,RT18A_HUMAN,"39S ribosomal protein S18a, mitochondrial",Experimental evidence at protein level,Mitochondrion,ECO:0000269,"35450,35451"
Q9NVS9,194,PNPO_HUMAN,Pyridoxine-5'-phosphate oxidase,Experimental evidence at protein level,,,"23204,27776"
Q9NVT9,157,ARMC1_HUMAN,Armadillo repeat-containing protein 1,Experimental evidence at protein level,Cytoplasm;Mitochondrion;Mitochondrion outer membrane,ECO:0000269;ECO:0000269;ECO:0000269,26085
Q9NVU0,174,RPC5_HUMAN,DNA-directed RNA polymerase III subunit RPC5,Experimental evidence at protein level,Nucleus,,"41419,41477,49412"
Q9NVU7,155,SDA1_HUMAN,Protein SDA1 homolog,Experimental evidence at protein level,"Nucleus,nucleolus",ECO:0000269,"35949,41932"
Q9NVV0,154,TM38B_HUMAN,Trimeric intracellular cation channel type B,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000250,"14994,18465"
Q9NVV2,111,CS073_HUMAN,Putative uncharacterized protein C19orf73,Experimental evidence at protein level,,,62719
Q9NVV4,170,PAPD1_HUMAN,"Poly(A) RNA polymerase, mitochondrial",Experimental evidence at protein level,Cytoplasm;Mitochondrion,ECO:0000269;ECO:0000269,"38262,38620,58232"
Q9NVV5,152,AIG1_HUMAN,Androgen-induced gene 1 protein,Experimental evidence at protein level,Cell membrane,ECO:0000269,"26996,54057,60766,62747"
Q9NVV9,174,THAP1_HUMAN,THAP domain-containing protein 1,Experimental evidence at protein level,"Nucleus,nucleoplasm;Nucleus,PML body",ECO:0000269;ECO:0000269,"69596,71310"
Q9NVW2,191,RNF12_HUMAN,E3 ubiquitin-protein ligase RLIM,Experimental evidence at protein level,Nucleus,ECO:0000269,"18895,70825"
Q9NVX0,157,HAUS2_HUMAN,HAUS augmin-like complex subunit 2,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cytoplasm,cytoskeleton,spindle",ECO:0000269;ECO:0000269,39965
Q9NVX2,186,NLE1_HUMAN,Notchless protein homolog 1,Experimental evidence at protein level,"Nucleus,nucleolus",ECO:0000269,"18807,48807"
Q9NVX7,171,KBTB4_HUMAN,Kelch repeat and BTB domain-containing protein 4,Experimental evidence at protein level,,,"37792,37793,74102"
Q9NVZ3,159,NECP2_HUMAN,Adaptin ear-binding coat-associated protein 2,Experimental evidence at protein level,"Cytoplasmic vesicle,clathrin-coated vesicle membrane;Cell membrane",ECO:0000250;ECO:0000250,"28077,61705"
Q9NW07,169,ZN358_HUMAN,Zinc finger protein 358,Experimental evidence at protein level,Nucleus,ECO:0000305,"30887,63624"
Q9NW08,189,RPC2_HUMAN,DNA-directed RNA polymerase III subunit RPC2,Experimental evidence at protein level,Nucleus,ECO:0000269,"36466,43307,70361"
Q9NW13,178,RBM28_HUMAN,RNA-binding protein 28,Experimental evidence at protein level,"Nucleus,nucleolus",ECO:0000269,"19058,26672,31519"
Q9NW15,149,ANO10_HUMAN,Anoctamin-10,Experimental evidence at protein level,Cell membrane,ECO:0000269,"16624,51569,76884"
Q9NW38,185,FANCL_HUMAN,E3 ubiquitin-protein ligase FANCL,Experimental evidence at protein level,Cytoplasm;Nucleus,,"33842,36685,36686"
Q9NW61,159,PKHJ1_HUMAN,Pleckstrin homology domain-containing family J member 1,Experimental evidence at protein level,,,48989
Q9NW64,187,RBM22_HUMAN,Pre-mRNA-splicing factor RBM22,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"1634,74661"
Q9NW68,144,BSDC1_HUMAN,BSD domain-containing protein 1,Experimental evidence at protein level,,,"31358,31359,31360"
Q9NW75,143,GPTC2_HUMAN,G patch domain-containing protein 2,Experimental evidence at protein level,"Nucleus speckle;Nucleus,nucleolus",ECO:0000269;ECO:0000269,"27181,27322,27754,72060"
Q9NW81,140,DMAC2_HUMAN,Distal membrane-arm assembly complex protein 2,Experimental evidence at protein level,Mitochondrion,ECO:0000250,"41427,42658,61131"
Q9NW82,167,WDR70_HUMAN,WD repeat-containing protein 70,Experimental evidence at protein level,,,"43064,48149"
Q9NW97,142,TMM51_HUMAN,Transmembrane protein 51,Experimental evidence at protein level,Membrane,ECO:0000305,"14547,19441,61315"
Q9NWA0,152,MED9_HUMAN,Mediator of RNA polymerase II transcription subunit 9,Experimental evidence at protein level,Nucleus,ECO:0000305,"56415,57091,65838"
Q9NWB1,182,RFOX1_HUMAN,RNA binding protein fox-1 homolog 1,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000250;ECO:0000250,"40809,66746,67202,75862"
Q9NWB6,155,ARGL1_HUMAN,Arginine and glutamate-rich protein 1,Experimental evidence at protein level,Nucleus,ECO:0000269,"34962,56792"
Q9NWB7,167,IFT57_HUMAN,Intraflagellar transport protein 57 homolog,Experimental evidence at protein level,"Cell projection,cilium;Cytoplasm,cytoskeleton,cilium basal body",ECO:0000250;ECO:0000250,"35514,35515"
Q9NWC5,132,TM45A_HUMAN,Transmembrane protein 45A,Experimental evidence at protein level,Membrane,ECO:0000305,"24082,62101"
Q9NWD8,147,TM248_HUMAN,Transmembrane protein 248,Experimental evidence at protein level,Membrane,ECO:0000305,"16495,56467,75821"
Q9NWD9,143,BEX4_HUMAN,Protein BEX4,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,spindle pole;Nucleus;Cytoplasm",ECO:0000269;ECO:0000269;ECO:0000269,"45105,51935"
Q9NWF4,145,S52A1_HUMAN,"Solute carrier family 52, riboflavin transporter, member 1",Experimental evidence at protein level,Cell membrane,ECO:0000269,"43703,55989,78086"
Q9NWF9,191,RN216_HUMAN,E3 ubiquitin-protein ligase RNF216,Experimental evidence at protein level,Cytoplasm,,"18955,21123"
Q9NWH2,138,TM242_HUMAN,Transmembrane protein 242,Experimental evidence at protein level,Mitochondrion inner membrane,ECO:0000269,"25701,25764,53689"
Q9NWH7,144,SPAT6_HUMAN,Spermatogenesis-associated protein 6,Experimental evidence at protein level,"Secreted;Cell projection,cilium,flagellum",ECO:0000250;ECO:0000250,"28234,28235,28326,60891"
Q9NWH9,169,SLTM_HUMAN,SAFB-like transcription modulator,Experimental evidence at protein level,Nucleus,ECO:0000250,"40256,40381"
Q9NWK9,153,BCD1_HUMAN,Box C/D snoRNA protein 1,Experimental evidence at protein level,,,"18132,50253"
Q9NWL6,156,ASND1_HUMAN,Asparagine synthetase domain-containing protein 1,Experimental evidence at transcript level,,,"36132,36133,75042"
Q9NWM0,170,SMOX_HUMAN,Spermine oxidase,Experimental evidence at protein level,Cytoplasm;Nucleus,,"47117,50454,60198"
Q9NWM3,150,CUED1_HUMAN,CUE domain-containing protein 1,Experimental evidence at protein level,,,"23050,24836"
Q9NWM8,185,FKB14_HUMAN,Peptidyl-prolyl cis-trans isomerase FKBP14,Experimental evidence at protein level,Endoplasmic reticulum lumen,ECO:0000255;ECO:0000269,"13329,26829"
Q9NWN3,146,FBX34_HUMAN,F-box only protein 34,Experimental evidence at protein level,,,"52592,57135,76423"
Q9NWQ4,143,GPT2L_HUMAN,G patch domain-containing protein 2-like,Experimental evidence at protein level,,,"3126,18856,74655"
Q9NWQ8,160,PHAG1_HUMAN,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,Experimental evidence at protein level,Cell membrane,ECO:0000269,"1632,66527"
Q9NWQ9,139,CN119_HUMAN,Uncharacterized protein C14orf119,Experimental evidence at protein level,Mitochondrion,ECO:0000269,3638
Q9NWR8,135,MCUB_HUMAN,"Calcium uniporter regulatory subunit MCUb, mitochondrial",Experimental evidence at protein level,Mitochondrion inner membrane,ECO:0000269,"13798,14058,48776,53297,75637"
Q9NWS0,150,PIHD1_HUMAN,PIH1 domain-containing protein 1,Experimental evidence at protein level,Nucleus,ECO:0000250,"47258,62117"
Q9NWS1,133,PARI_HUMAN,PCNA-interacting partner,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000250;ECO:0000269,"39677,40014,66129"
Q9NWS6,140,F118A_HUMAN,Protein FAM118A,Experimental evidence at protein level,Membrane,ECO:0000305,"3641,3902"
Q9NWS8,143,RMND1_HUMAN,Required for meiotic nuclear division protein 1 homolog,Experimental evidence at protein level,Mitochondrion,ECO:0000269,"31397,31398,31399,31400"
Q9NWS9,173,ZN446_HUMAN,Zinc finger protein 446,Experimental evidence at protein level,Nucleus,ECO:0000255,"52786,78262,78496"
