uniprot_id,entry_version,protein_name,full_name,protein_existence,location,evidence,antibodies,loc_eco,loc_eco_comment,loc_exp_evidence,UniProt_final_locations,UniProt_Corresponding_GOTerm,CorrespondingGOTerm_HPA,Corresponding_HPA_location
Q96JN8,150,NEUL4_HUMAN,Neuralized-like protein 4,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",ECO:0000269,"43678,55314","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",centriole,GO:0005814,GO:0015630,Microtubules
Q96JP5,179,ZFP91_HUMAN,E3 ubiquitin-protein ligase ZFP91,Experimental evidence at protein level,Nucleus,ECO:0000269,"23593,24037,65325,74591,77780",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q96JW4,153,S41A2_HUMAN,Solute carrier family 41 member 2,Experimental evidence at protein level,Cell membrane,ECO:0000269,"38658,57601",Cell membrane_ECO:0000269,,Cell membrane,Cell membrane,GO:0005886,GO:0005886,Plasma membrane
Q96JX3,153,SRAC1_HUMAN,Protein SERAC1,Experimental evidence at protein level,Membrane;Endoplasmic reticulum;Mitochondrion,ECO:0000305;ECO:0000269;ECO:0000269,"24606,25715,25716",Membrane_ECO:0000305;Endoplasmic reticulum_ECO:0000269;Mitochondrion_ECO:0000269,,Endoplasmic reticulum;Mitochondrion,Endoplasmic reticulum;Mitochondrion,GO:0005783;GO:0005739,GO:0005739;GO:0005783,Endoplasmic reticulum;Mitochondria
Q96JY6,168,PDLI2_HUMAN,PDZ and LIM domain protein 2,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000269,3880,Cytoplasm_ECO:0000269;Nucleus_ECO:0000269,,Cytoplasm;Nucleus,Cytoplasm;Nucleus,GO:0005737;GO:0005634,GO:0005737;GO:0005634,Cytosol;Nucleoplasm
Q96K12,158,FACR2_HUMAN,Fatty acyl-CoA reductase 2,Experimental evidence at protein level,Peroxisome membrane,ECO:0000269,15884,Peroxisome membrane_ECO:0000269,,Peroxisome membrane,Peroxisome membrane,GO:0005778,GO:0005777,Peroxisomes
Q96K19,152,RN170_HUMAN,E3 ubiquitin-protein ligase RNF170,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"50931,54621,75114",Endoplasmic reticulum membrane_ECO:0000269,,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,GO:0005789,GO:0005783,Endoplasmic reticulum
Q96K21,170,ANCHR_HUMAN,Abscission/NoCut checkpoint regulator,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cleavage furrow;Midbody,Midbody ring",ECO:0000269;ECO:0000269;ECO:0000269,"6250,40283,41946","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269;Cleavage furrow_ECO:0000269;Midbody,Midbody ring_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cleavage furrow;Midbody,Midbody ring",centrosome;Cleavage furrow;Midbody ring,GO:0005815;GO:0032154;GO:0090543,GO:0032154;GO:0090543;GO:0015630,Microtubules;Cleavage furrow;Midbody ring
Q96K30,139,RITA1_HUMAN,RBPJ-interacting and tubulin-associated protein 1,Experimental evidence at protein level,"Cytoplasm;Nucleus;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",ECO:0000269;ECO:0000269;ECO:0000269,"39094,39095,61531,76775","Cytoplasm_ECO:0000269;Nucleus_ECO:0000269;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269",,"Cytoplasm;Nucleus;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",Cytoplasm;Nucleus;centrosome,GO:0005737;GO:0005634;GO:0005815,GO:0005737;GO:0015630;GO:0005634,Cytosol;Microtubules;Nucleoplasm
Q96K76,178,UBP47_HUMAN,Ubiquitin carboxyl-terminal hydrolase 47,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"29286,29287,29288,29289",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q96K80,148,ZC3HA_HUMAN,Zinc finger CCCH domain-containing protein 10,Experimental evidence at protein level,Nucleus,ECO:0000269,"39236,62265",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q96KA5,154,CLP1L_HUMAN,Lipid scramblase CLPTM1L,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"14791,14952,19541,52161",Endoplasmic reticulum membrane_ECO:0000269,,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,GO:0005789,GO:0005783,Endoplasmic reticulum
Q96KF2,114,PRAC1_HUMAN,Small nuclear protein PRAC1,Experimental evidence at transcript level,Nucleus,ECO:0000269,47871,Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q96KG7,157,MEG10_HUMAN,Multiple epidermal growth factor-like domains protein 10,Experimental evidence at protein level,"Cell membrane;Cell projection,phagocytic cup",ECO:0000269;ECO:0000269,"11401,26876,72737,79571","Cell membrane_ECO:0000269;Cell projection,phagocytic cup_ECO:0000269",,"Cell membrane;Cell projection,phagocytic cup",Cell membrane;phagocytic cup,GO:0005886;GO:0001891,GO:0005886,Plasma membrane
Q96KG9,180,SCYL1_HUMAN,N-terminal kinase-like protein,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Endoplasmic reticulum-Golgi intermediate compartment;Golgi apparatus,cis-Golgi network",ECO:0000269;ECO:0000269;ECO:0000269,"15015,48037","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269;Endoplasmic reticulum-Golgi intermediate compartment_ECO:0000269;Golgi apparatus,cis-Golgi network_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Endoplasmic reticulum-Golgi intermediate compartment;Golgi apparatus,cis-Golgi network",centrosome;Endoplasmic reticulum-Golgi intermediate compartment;cis-Golgi network,GO:0005815;GO:0005793;GO:0005794,GO:0005794;GO:0043231;GO:0015630,Golgi apparatus;Vesicles;Microtubules
Q96KK3,160,KCNS1_HUMAN,Potassium voltage-gated channel subfamily S member 1,Experimental evidence at protein level,Cell membrane,ECO:0000269,"43351,56222,78367",Cell membrane_ECO:0000269,,Cell membrane,Cell membrane,GO:0005886,GO:0005886,Plasma membrane
Q96KN2,165,CNDP1_HUMAN,Beta-Ala-His dipeptidase,Experimental evidence at protein level,Secreted,ECO:0000269,8933,Secreted_ECO:0000269,,Secreted,Secreted,GO:0005576,GO:0005886,Plasma membrane
Q96KN4,125,LRAT1_HUMAN,Protein LRATD1,Experimental evidence at protein level,Cytoplasm,ECO:0000269,47703,Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q96KN7,180,RPGR1_HUMAN,X-linked retinitis pigmentosa GTPase regulator-interacting protein 1,Experimental evidence at protein level,"Cell projection,cilium",ECO:0000269,"42955,50428,60190","Cell projection,cilium_ECO:0000269",,"Cell projection,cilium",cilium,GO:0005929,GO:0005737,Cytosol
Q96KP1,186,EXOC2_HUMAN,Exocyst complex component 2,Experimental evidence at protein level,"Midbody,Midbody ring",ECO:0000269,"32093,32094","Midbody,Midbody ring_ECO:0000269",,"Midbody,Midbody ring",Midbody ring,GO:0090543,GO:0090543,Midbody ring
Q96KP4,175,CNDP2_HUMAN,Cytosolic non-specific dipeptidase,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"26196,36898,36899",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q96KQ4,168,ASPP1_HUMAN,Apoptosis-stimulating of p53 protein 1,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000269,"6394,15454",Cytoplasm_ECO:0000269;Nucleus_ECO:0000269,,Cytoplasm;Nucleus,Cytoplasm;Nucleus,GO:0005737;GO:0005634,GO:0005737;GO:0005634,Cytosol;Nucleoplasm
Q96KQ7,218,EHMT2_HUMAN,Histone-lysine N-methyltransferase EHMT2,Experimental evidence at protein level,Nucleus;Chromosome,ECO:0000269;ECO:0000269,"44024,50550,51945,60259",Nucleus_ECO:0000269;Chromosome_ECO:0000269,,Nucleus;Chromosome,Nucleus;Chromosome,GO:0005634;GO:0005694,GO:0005634,Nucleoplasm
Q96KR4,146,LMLN_HUMAN,Leishmanolysin-like peptidase,Experimental evidence at transcript level,Cytoplasm;Lipid droplet,ECO:0000269;ECO:0000269,"16481,28844",Cytoplasm_ECO:0000269;Lipid droplet_ECO:0000269,,Cytoplasm;Lipid droplet,Cytoplasm;Lipid droplet,GO:0005737;GO:0005811,GO:0005811;GO:0005737,Cytosol;Lipid droplets
Q96KR6,142,F210B_HUMAN,"Protein FAM210B, mitochondrial",Experimental evidence at protein level,Mitochondrion;Mitochondrion outer membrane,ECO:0000269;ECO:0000269,"42652,50685",Mitochondrion_ECO:0000269;Mitochondrion outer membrane_ECO:0000269,,Mitochondrion;Mitochondrion outer membrane,Mitochondrion;Mitochondrion outer membrane,GO:0005739;GO:0005741,GO:0005739,Mitochondria
Q96KS0,184,EGLN2_HUMAN,Prolyl hydroxylase EGLN2,Experimental evidence at protein level,Nucleus,ECO:0000269,"1624,56649,65400,75526",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q96KV7,163,WDR90_HUMAN,WD repeat-containing protein 90,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",ECO:0000269,"49362,61785","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",centriole,GO:0005814,GO:0015630,Microtubules
Q96KW9,125,SPAC7_HUMAN,Sperm acrosome-associated protein 7,Experimental evidence at protein level,"Secreted;Cytoplasmic vesicle,secretory vesicle,acrosome;Cytoplasmic vesicle,secretory vesicle,acrosome lumen",ECO:0000250;ECO:0000269;ECO:0000250,48349,"Secreted_ECO:0000250;Cytoplasmic vesicle,secretory vesicle,acrosome_ECO:0000269;Cytoplasmic vesicle,secretory vesicle,acrosome lumen_ECO:0000250",,"Cytoplasmic vesicle,secretory vesicle,acrosome",acrosome,GO:0001669,GO:0097708,Vesicles
Q96L08,141,SUSD3_HUMAN,Sushi domain-containing protein 3,Experimental evidence at protein level,Cell membrane,ECO:0000269,"42310,76580",Cell membrane_ECO:0000269,,Cell membrane,Cell membrane,GO:0005886,GO:0005886,Plasma membrane
Q96L34,198,MARK4_HUMAN,MAP/microtubule affinity-regulating kinase 4,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cytoplasm,cytoskeleton,microtubule organizing center;Cytoplasm,cytoskeleton,cilium basal body;Cytoplasm,cytoskeleton,cilium axoneme;Cytoplasm;Cell projection,dendrite",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269,"39186,41544,61780,78462","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269;Cytoplasm,cytoskeleton,microtubule organizing center_ECO:0000269;Cytoplasm,cytoskeleton,cilium basal body_ECO:0000269;Cytoplasm,cytoskeleton,cilium axoneme_ECO:0000269;Cytoplasm_ECO:0000269;Cell projection,dendrite_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cytoplasm,cytoskeleton,microtubule organizing center;Cytoplasm,cytoskeleton,cilium basal body;Cytoplasm,cytoskeleton,cilium axoneme;Cytoplasm;Cell projection,dendrite",centrosome;microtubule organizing center;cilium basal body;cilium axoneme;Cytoplasm;dendrite,GO:0005815;GO:0005815;GO:0036064;GO:0005930;GO:0005737;GO:0030425,GO:0005737;GO:0015630,Cytosol;Microtubules
Q96L50,164,LLR1_HUMAN,Leucine-rich repeat protein 1,Experimental evidence at protein level,Nucleus,ECO:0000269,"50075,64627,65703,69364",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q96L58,166,B3GT6_HUMAN,"Beta-1,3-galactosyltransferase 6",Experimental evidence at protein level,"Golgi apparatus,Golgi stack membrane",ECO:0000269,"62526,72215,78843","Golgi apparatus,Golgi stack membrane_ECO:0000269",,"Golgi apparatus,Golgi stack membrane",Golgi stack membrane,GO:0032580,GO:0005794,Golgi apparatus
Q96L93,192,KI16B_HUMAN,Kinesin-like protein KIF16B,Experimental evidence at protein level,"Cytoplasm,cytoskeleton;Early endosome membrane;Cytoplasm;Cytoplasm,cytoskeleton,spindle",ECO:0000305;ECO:0000269;ECO:0000269;ECO:0000269,"51198,54840","Cytoplasm,cytoskeleton_ECO:0000305;Early endosome membrane_ECO:0000269;Cytoplasm_ECO:0000269;Cytoplasm,cytoskeleton,spindle_ECO:0000269",,"Early endosome membrane;Cytoplasm;Cytoplasm,cytoskeleton,spindle",Early endosome membrane;Cytoplasm;spindle,GO:0031901;GO:0005737;GO:0005819,GO:0005737;GO:0015630;GO:0005768,Cytosol;Microtubules;Endosomes
Q96LA5,167,FCRL2_HUMAN,Fc receptor-like protein 2,Experimental evidence at protein level,Cell membrane,ECO:0000269,41426,Cell membrane_ECO:0000269,,Cell membrane,Cell membrane,GO:0005886,GO:0005886,Plasma membrane
Q96LA6,173,FCRL1_HUMAN,Fc receptor-like protein 1,Experimental evidence at protein level,Cell membrane,ECO:0000269,"13323,47977",Cell membrane_ECO:0000269,,Cell membrane,Cell membrane,GO:0005886,GO:0005886,Plasma membrane
Q96LA8,187,ANM6_HUMAN,Protein arginine N-methyltransferase 6,Experimental evidence at protein level,Nucleus,ECO:0000269,"32089,32090,59424",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q96LB3,160,IFT74_HUMAN,Intraflagellar transport protein 74 homolog,Experimental evidence at protein level,"Cell projection,cilium;Cytoplasmic vesicle;Cell projection,cilium,flagellum;Cytoplasmic vesicle,secretory vesicle,acrosome",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000250,"20247,26684,65808","Cell projection,cilium_ECO:0000269;Cytoplasmic vesicle_ECO:0000269;Cell projection,cilium,flagellum_ECO:0000269;Cytoplasmic vesicle,secretory vesicle,acrosome_ECO:0000250",,"Cell projection,cilium;Cytoplasmic vesicle;Cell projection,cilium,flagellum",cilium;Cytoplasmic vesicle;flagellum,GO:0005929;GO:0043231;GO:0031514,GO:0043231;GO:0005634,Vesicles;Nucleoplasm
Q96LB8,163,PGRP4_HUMAN,Peptidoglycan recognition protein 4,Experimental evidence at protein level,Secreted,ECO:0000269,"25879,35600,61668,71576",Secreted_ECO:0000269,,Secreted,Secreted,GO:0005576,GO:0043231,Vesicles
Q96LB9,159,PGRP3_HUMAN,Peptidoglycan recognition protein 3,Experimental evidence at protein level,Secreted,ECO:0000269,"27548,30369,69429",Secreted_ECO:0000269,,Secreted,Secreted,GO:0005576,GO:0043231,Vesicles
Q96LD4,178,TRI47_HUMAN,E3 ubiquitin-protein ligase TRIM47,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000269,"14933,75928",Cytoplasm_ECO:0000269;Nucleus_ECO:0000269,,Cytoplasm;Nucleus,Cytoplasm;Nucleus,GO:0005737;GO:0005634,GO:0005737;GO:0005634,Cytosol;Nucleoplasm
Q96LI5,166,CNO6L_HUMAN,CCR4-NOT transcription complex subunit 6-like,Experimental evidence at protein level,Cytoplasm;Nucleus,ECO:0000269;ECO:0000269,42688,Cytoplasm_ECO:0000269;Nucleus_ECO:0000269,,Cytoplasm;Nucleus,Cytoplasm;Nucleus,GO:0005737;GO:0005634,GO:0005737;GO:0005634,Cytosol;Nucleoplasm
Q96LI6,180,HSFY1_HUMAN,"Heat shock transcription factor, Y-linked",Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000269;ECO:0000269,"65299,74968,77986",Nucleus_ECO:0000269;Cytoplasm_ECO:0000269,,Nucleus;Cytoplasm,Nucleus;Cytoplasm,GO:0005634;GO:0005737,GO:0005737;GO:0005634,Cytosol;Nucleoplasm
Q96LJ7,162,DHRS1_HUMAN,Dehydrogenase/reductase SDR family member 1,Experimental evidence at protein level,Endoplasmic reticulum,ECO:0000269,"599,76886",Endoplasmic reticulum_ECO:0000269,,Endoplasmic reticulum,Endoplasmic reticulum,GO:0005783,GO:0005783,Endoplasmic reticulum
Q96LJ8,126,UBX10_HUMAN,UBX domain-containing protein 10,Experimental evidence at protein level,"Cell projection,cilium",ECO:0000269,"28479,28555,28564,61091","Cell projection,cilium_ECO:0000269",,"Cell projection,cilium",cilium,GO:0005929,GO:0005783,Endoplasmic reticulum
Q96LK0,129,CEP19_HUMAN,Centrosomal protein of 19 kDa,Experimental evidence at protein level,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole;Cytoplasm,cytoskeleton,spindle pole;Cytoplasm,cytoskeleton,cilium basal body",ECO:0000269;ECO:0000269;ECO:0000269,"39969,47614,71138","Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole_ECO:0000269;Cytoplasm,cytoskeleton,spindle pole_ECO:0000269;Cytoplasm,cytoskeleton,cilium basal body_ECO:0000269",,"Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole;Cytoplasm,cytoskeleton,spindle pole;Cytoplasm,cytoskeleton,cilium basal body",centriole;spindle pole;cilium basal body,GO:0005814;GO:0000922;GO:0036064,GO:0015630,Microtubules
Q96LL9,157,DJC30_HUMAN,"DnaJ homolog subfamily C member 30, mitochondrial",Experimental evidence at protein level,Mitochondrion inner membrane,ECO:0000269,17318,Mitochondrion inner membrane_ECO:0000269,,Mitochondrion inner membrane,Mitochondrion inner membrane,GO:0005743,GO:0005739,Mitochondria
Q96LM6,137,TEX37_HUMAN,Testis-expressed sequence 37 protein,Experimental evidence at protein level,Nucleus;Cytoplasm,ECO:0000250;ECO:0000269,"43987,53435,70239",Nucleus_ECO:0000250;Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q96LR2,136,LURA1_HUMAN,Leucine rich adaptor protein 1,Experimental evidence at protein level,Cytoplasm,ECO:0000269,"30060,30061",Cytoplasm_ECO:0000269,,Cytoplasm,Cytoplasm,GO:0005737,GO:0005737,Cytosol
Q96LR4,129,TAFA4_HUMAN,Chemokine-like protein TAFA-4,Experimental evidence at protein level,Secreted,ECO:0000269,"59945,66652",Secreted_ECO:0000269,,Secreted,Secreted,GO:0005576,GO:0005737,Cytosol
Q96LT4,162,SAMD8_HUMAN,Sphingomyelin synthase-related protein 1,Experimental evidence at protein level,Endoplasmic reticulum membrane,ECO:0000269,"44402,61724",Endoplasmic reticulum membrane_ECO:0000269,,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,GO:0005789,GO:0005783,Endoplasmic reticulum
Q96LT7,152,CI072_HUMAN,Guanine nucleotide exchange factor C9orf72,Experimental evidence at protein level,"Nucleus;Cytoplasm;Cytoplasm,P-body;Cytoplasm,Stress granule;Endosome;Lysosome;Cytoplasmic vesicle,autophagosome;Secreted;Cell projection,axon;Cell projection,growth cone;Perikaryon",ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000269;ECO:0000250,"23873,29519,77956,78763","Nucleus_ECO:0000269;Cytoplasm_ECO:0000269;Cytoplasm,P-body_ECO:0000269;Cytoplasm,Stress granule_ECO:0000269;Endosome_ECO:0000269;Lysosome_ECO:0000269;Cytoplasmic vesicle,autophagosome_ECO:0000269;Secreted_ECO:0000269;Cell projection,axon_ECO:0000269;Cell projection,growth cone_ECO:0000269;Perikaryon_ECO:0000250",,"Nucleus;Cytoplasm;Cytoplasm,P-body;Cytoplasm,Stress granule;Endosome;Lysosome;Cytoplasmic vesicle,autophagosome;Secreted;Cell projection,axon;Cell projection,growth cone",Nucleus;Cytoplasm;P-body;Stress granule;Endosome;Lysosome;autophagosome;Secreted;axon;growth cone,GO:0005634;GO:0005737;GO:0000932;GO:0010494;GO:0005768;GO:0005764;GO:0005776;GO:0005576;GO:0030424;GO:0030426,GO:0005737;GO:0036464;GO:0005764;GO:0043231;GO:0005768;GO:0005634,Cytosol;Cytoplasmic bodies;Nucleoplasm;Endosomes;Lysosomes;Vesicles
Q96LT9,181,RNPC3_HUMAN,RNA-binding region-containing protein 3,Experimental evidence at protein level,Nucleus,ECO:0000269,"28485,45813,52434,61031,68482,69707,76842,78007",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q96LW4,144,PRIPO_HUMAN,DNA-directed primase/polymerase protein,Experimental evidence at protein level,Nucleus;Mitochondrion matrix;Chromosome,ECO:0000269;ECO:0000269;ECO:0000269,"36066,36067,54372",Nucleus_ECO:0000269;Mitochondrion matrix_ECO:0000269;Chromosome_ECO:0000269,,Nucleus;Mitochondrion matrix;Chromosome,Nucleus;Mitochondrion matrix;Chromosome,GO:0005634;GO:0005759;GO:0005694,GO:0005739;GO:0005634,Nucleoplasm;Mitochondria
Q96LW7,165,CAR19_HUMAN,Caspase recruitment domain-containing protein 19,Experimental evidence at protein level,Nucleus,ECO:0000269,"10921,10990,38297",Nucleus_ECO:0000269,,Nucleus,Nucleus,GO:0005634,GO:0005634,Nucleoplasm
Q96LZ7,156,RMD2_HUMAN,Regulator of microtubule dynamics protein 2,Experimental evidence at protein level,"Membrane;Cytoplasm;Cytoplasm,cytoskeleton,spindle;Cytoplasm,cytoskeleton,spindle pole",ECO:0000305;ECO:0000269;ECO:0000269;ECO:0000269,"34705,34706","Membrane_ECO:0000305;Cytoplasm_ECO:0000269;Cytoplasm,cytoskeleton,spindle_ECO:0000269;Cytoplasm,cytoskeleton,spindle pole_ECO:0000269",,"Cytoplasm;Cytoplasm,cytoskeleton,spindle;Cytoplasm,cytoskeleton,spindle pole",Cytoplasm;spindle;spindle pole,GO:0005737;GO:0005819;GO:0000922,GO:0005737;GO:0015630,Cytosol;Microtubules
Q96M02,140,CJ090_HUMAN,(E2-independent) E3 ubiquitin-conjugating enzyme FATS,Experimental evidence at transcript level,"Cytoplasm;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",ECO:0000269;ECO:0000269,"38648,57599,75229","Cytoplasm_ECO:0000269;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269",,"Cytoplasm;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",Cytoplasm;centrosome,GO:0005737;GO:0005815,GO:0005737;GO:0015630,Cytosol;Microtubules
Q96M11,133,HYLS1_HUMAN,Centriolar and ciliogenesis-associated protein HYLS1,Experimental evidence at protein level,"Cytoplasm;Cell projection,cilium;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole",ECO:0000269;ECO:0000250;ECO:0000269;ECO:0000250,"41210,63625","Cytoplasm_ECO:0000269;Cell projection,cilium_ECO:0000250;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome_ECO:0000269;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome,centriole_ECO:0000250",,"Cytoplasm;Cytoplasm,cytoskeleton,microtubule organizing center,centrosome",Cytoplasm;centrosome,GO:0005737;GO:0005815,GO:0005737;GO:0015630,Cytosol;Microtubules
